Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Protein stable ID	Protein stable ID version	Gene name	Source of gene name
ENSMUSG00000091531	ENSMUSG00000091531.3	ENSMUST00000217590	ENSMUST00000217590.2	ENSMUSP00000149168	ENSMUSP00000149168.2	Or12d2	MGI Symbol
ENSMUSG00000091531	ENSMUSG00000091531.3	ENSMUST00000217590	ENSMUST00000217590.2	ENSMUSP00000149168	ENSMUSP00000149168.2	Or12d2	MGI Symbol
ENSMUSG00000091531	ENSMUSG00000091531.3	ENSMUST00000169373	ENSMUST00000169373.2	ENSMUSP00000126737	ENSMUSP00000126737.2	Or12d2	MGI Symbol
ENSMUSG00000091531	ENSMUSG00000091531.3	ENSMUST00000169373	ENSMUST00000169373.2	ENSMUSP00000126737	ENSMUSP00000126737.2	Or12d2	MGI Symbol
ENSMUSG00000091531	ENSMUSG00000091531.3	ENSMUST00000169373	ENSMUST00000169373.2	ENSMUSP00000126737	ENSMUSP00000126737.2	Or12d2	MGI Symbol
ENSMUSG00000091531	ENSMUSG00000091531.3	ENSMUST00000169373	ENSMUST00000169373.2	ENSMUSP00000126737	ENSMUSP00000126737.2	Or12d2	MGI Symbol
ENSMUSG00000026253	ENSMUSG00000026253.15	ENSMUST00000185763	ENSMUST00000185763.7	ENSMUSP00000139600	ENSMUSP00000139600.2	Chrng	MGI Symbol
ENSMUSG00000026253	ENSMUSG00000026253.15	ENSMUST00000185763	ENSMUST00000185763.7	ENSMUSP00000139600	ENSMUSP00000139600.2	Chrng	MGI Symbol
ENSMUSG00000026253	ENSMUSG00000026253.15	ENSMUST00000188796	ENSMUST00000188796.7	ENSMUSP00000140796	ENSMUSP00000140796.2	Chrng	MGI Symbol
ENSMUSG00000026253	ENSMUSG00000026253.15	ENSMUST00000188796	ENSMUST00000188796.7	ENSMUSP00000140796	ENSMUSP00000140796.2	Chrng	MGI Symbol
ENSMUSG00000026253	ENSMUSG00000026253.15	ENSMUST00000027470	ENSMUST00000027470.14	ENSMUSP00000027470	ENSMUSP00000027470.8	Chrng	MGI Symbol
ENSMUSG00000026253	ENSMUSG00000026253.15	ENSMUST00000027470	ENSMUST00000027470.14	ENSMUSP00000027470	ENSMUSP00000027470.8	Chrng	MGI Symbol
ENSMUSG00000026253	ENSMUSG00000026253.15	ENSMUST00000186038	ENSMUST00000186038.2	ENSMUSP00000141001	ENSMUSP00000141001.2	Chrng	MGI Symbol
ENSMUSG00000026253	ENSMUSG00000026253.15	ENSMUST00000186038	ENSMUST00000186038.2	ENSMUSP00000141001	ENSMUSP00000141001.2	Chrng	MGI Symbol
ENSMUSG00000049618	ENSMUSG00000049618.7	ENSMUST00000173472	ENSMUST00000173472.3	ENSMUSP00000134539	ENSMUSP00000134539.2	Or12d13	MGI Symbol
ENSMUSG00000049618	ENSMUSG00000049618.7	ENSMUST00000173472	ENSMUST00000173472.3	ENSMUSP00000134539	ENSMUSP00000134539.2	Or12d13	MGI Symbol
ENSMUSG00000049618	ENSMUSG00000049618.7	ENSMUST00000173472	ENSMUST00000173472.3	ENSMUSP00000134539	ENSMUSP00000134539.2	Or12d13	MGI Symbol
ENSMUSG00000049618	ENSMUSG00000049618.7	ENSMUST00000173472	ENSMUST00000173472.3	ENSMUSP00000134539	ENSMUSP00000134539.2	Or12d13	MGI Symbol
ENSMUSG00000049618	ENSMUSG00000049618.7	ENSMUST00000058826	ENSMUST00000058826.5	ENSMUSP00000094934	ENSMUSP00000094934.2	Or12d13	MGI Symbol
ENSMUSG00000049618	ENSMUSG00000049618.7	ENSMUST00000058826	ENSMUST00000058826.5	ENSMUSP00000094934	ENSMUSP00000094934.2	Or12d13	MGI Symbol
ENSMUSG00000049618	ENSMUSG00000049618.7	ENSMUST00000058826	ENSMUST00000058826.5	ENSMUSP00000094934	ENSMUSP00000094934.2	Or12d13	MGI Symbol
ENSMUSG00000049618	ENSMUSG00000049618.7	ENSMUST00000058826	ENSMUST00000058826.5	ENSMUSP00000094934	ENSMUSP00000094934.2	Or12d13	MGI Symbol
ENSMUSG00000061614	ENSMUSG00000061614.6	ENSMUST00000215572	ENSMUST00000215572.3	ENSMUSP00000150474	ENSMUSP00000150474.2	Or7g27	MGI Symbol
ENSMUSG00000061614	ENSMUSG00000061614.6	ENSMUST00000215572	ENSMUST00000215572.3	ENSMUSP00000150474	ENSMUSP00000150474.2	Or7g27	MGI Symbol
ENSMUSG00000061614	ENSMUSG00000061614.6	ENSMUST00000215572	ENSMUST00000215572.3	ENSMUSP00000150474	ENSMUSP00000150474.2	Or7g27	MGI Symbol
ENSMUSG00000061614	ENSMUSG00000061614.6	ENSMUST00000215572	ENSMUST00000215572.3	ENSMUSP00000150474	ENSMUSP00000150474.2	Or7g27	MGI Symbol
ENSMUSG00000061614	ENSMUSG00000061614.6	ENSMUST00000213344	ENSMUST00000213344.2	ENSMUSP00000149986	ENSMUSP00000149986.2	Or7g27	MGI Symbol
ENSMUSG00000061614	ENSMUSG00000061614.6	ENSMUST00000213344	ENSMUST00000213344.2	ENSMUSP00000149986	ENSMUSP00000149986.2	Or7g27	MGI Symbol
ENSMUSG00000061614	ENSMUSG00000061614.6	ENSMUST00000213344	ENSMUST00000213344.2	ENSMUSP00000149986	ENSMUSP00000149986.2	Or7g27	MGI Symbol
ENSMUSG00000061614	ENSMUSG00000061614.6	ENSMUST00000213344	ENSMUST00000213344.2	ENSMUSP00000149986	ENSMUSP00000149986.2	Or7g27	MGI Symbol
ENSMUSG00000061614	ENSMUSG00000061614.6	ENSMUST00000071259	ENSMUST00000071259.3	ENSMUSP00000071239	ENSMUSP00000071239.3	Or7g27	MGI Symbol
ENSMUSG00000061614	ENSMUSG00000061614.6	ENSMUST00000071259	ENSMUST00000071259.3	ENSMUSP00000071239	ENSMUSP00000071239.3	Or7g27	MGI Symbol
ENSMUSG00000061614	ENSMUSG00000061614.6	ENSMUST00000071259	ENSMUST00000071259.3	ENSMUSP00000071239	ENSMUSP00000071239.3	Or7g27	MGI Symbol
ENSMUSG00000061614	ENSMUSG00000061614.6	ENSMUST00000071259	ENSMUST00000071259.3	ENSMUSP00000071239	ENSMUSP00000071239.3	Or7g27	MGI Symbol
ENSMUSG00000091624	ENSMUSG00000091624.3	ENSMUST00000233198	ENSMUST00000233198.2	ENSMUSP00000156678	ENSMUSP00000156678.2	Vmn2r9	MGI Symbol
ENSMUSG00000091624	ENSMUSG00000091624.3	ENSMUST00000233198	ENSMUST00000233198.2	ENSMUSP00000156678	ENSMUSP00000156678.2	Vmn2r9	MGI Symbol
ENSMUSG00000091624	ENSMUSG00000091624.3	ENSMUST00000233547	ENSMUST00000233547.2	ENSMUSP00000156745	ENSMUSP00000156745.2	Vmn2r9	MGI Symbol
ENSMUSG00000091624	ENSMUSG00000091624.3	ENSMUST00000233547	ENSMUST00000233547.2	ENSMUSP00000156745	ENSMUSP00000156745.2	Vmn2r9	MGI Symbol
ENSMUSG00000091624	ENSMUSG00000091624.3	ENSMUST00000170419	ENSMUST00000170419.3	ENSMUSP00000129520	ENSMUSP00000129520.2	Vmn2r9	MGI Symbol
ENSMUSG00000091624	ENSMUSG00000091624.3	ENSMUST00000170419	ENSMUST00000170419.3	ENSMUSP00000129520	ENSMUSP00000129520.2	Vmn2r9	MGI Symbol
ENSMUSG00000091624	ENSMUSG00000091624.3	ENSMUST00000233835	ENSMUST00000233835.2	ENSMUSP00000156817	ENSMUSP00000156817.2	Vmn2r9	MGI Symbol
ENSMUSG00000091624	ENSMUSG00000091624.3	ENSMUST00000233835	ENSMUST00000233835.2	ENSMUSP00000156817	ENSMUSP00000156817.2	Vmn2r9	MGI Symbol
ENSMUSG00000045382	ENSMUSG00000045382.7	ENSMUST00000052172	ENSMUST00000052172.7	ENSMUSP00000053489	ENSMUSP00000053489.7	Cxcr4	MGI Symbol
ENSMUSG00000045382	ENSMUSG00000045382.7	ENSMUST00000052172	ENSMUST00000052172.7	ENSMUSP00000053489	ENSMUSP00000053489.7	Cxcr4	MGI Symbol
ENSMUSG00000045382	ENSMUSG00000045382.7	ENSMUST00000052172	ENSMUST00000052172.7	ENSMUSP00000053489	ENSMUSP00000053489.7	Cxcr4	MGI Symbol
ENSMUSG00000045382	ENSMUSG00000045382.7	ENSMUST00000142893	ENSMUST00000142893.2	ENSMUSP00000120153	ENSMUSP00000120153.2	Cxcr4	MGI Symbol
ENSMUSG00000058692	ENSMUSG00000058692.5	ENSMUST00000214810	ENSMUST00000214810.2	ENSMUSP00000150672	ENSMUSP00000150672.2	Or7g28	MGI Symbol
ENSMUSG00000058692	ENSMUSG00000058692.5	ENSMUST00000214810	ENSMUST00000214810.2	ENSMUSP00000150672	ENSMUSP00000150672.2	Or7g28	MGI Symbol
ENSMUSG00000058692	ENSMUSG00000058692.5	ENSMUST00000214810	ENSMUST00000214810.2	ENSMUSP00000150672	ENSMUSP00000150672.2	Or7g28	MGI Symbol
ENSMUSG00000058692	ENSMUSG00000058692.5	ENSMUST00000214810	ENSMUST00000214810.2	ENSMUSP00000150672	ENSMUSP00000150672.2	Or7g28	MGI Symbol
ENSMUSG00000058692	ENSMUSG00000058692.5	ENSMUST00000078774	ENSMUST00000078774.3	ENSMUSP00000077830	ENSMUSP00000077830.3	Or7g28	MGI Symbol
ENSMUSG00000058692	ENSMUSG00000058692.5	ENSMUST00000078774	ENSMUST00000078774.3	ENSMUSP00000077830	ENSMUSP00000077830.3	Or7g28	MGI Symbol
ENSMUSG00000058692	ENSMUSG00000058692.5	ENSMUST00000078774	ENSMUST00000078774.3	ENSMUSP00000077830	ENSMUSP00000077830.3	Or7g28	MGI Symbol
ENSMUSG00000058692	ENSMUSG00000058692.5	ENSMUST00000078774	ENSMUST00000078774.3	ENSMUSP00000077830	ENSMUSP00000077830.3	Or7g28	MGI Symbol
ENSMUSG00000039202	ENSMUSG00000039202.13	ENSMUST00000037315	ENSMUST00000037315.13	ENSMUSP00000038361	ENSMUSP00000038361.7	Abhd2	MGI Symbol
ENSMUSG00000039202	ENSMUSG00000039202.13	ENSMUST00000037315	ENSMUST00000037315.13	ENSMUSP00000038361	ENSMUSP00000038361.7	Abhd2	MGI Symbol
ENSMUSG00000039202	ENSMUSG00000039202.13	ENSMUST00000037315	ENSMUST00000037315.13	ENSMUSP00000038361	ENSMUSP00000038361.7	Abhd2	MGI Symbol
ENSMUSG00000050241	ENSMUSG00000050241.9	ENSMUST00000053708	ENSMUST00000053708.9	ENSMUSP00000055779	ENSMUSP00000055779.7	Klre1	MGI Symbol
ENSMUSG00000050241	ENSMUSG00000050241.9	ENSMUST00000053708	ENSMUST00000053708.9	ENSMUSP00000055779	ENSMUSP00000055779.7	Klre1	MGI Symbol
ENSMUSG00000059821	ENSMUSG00000059821.7	ENSMUST00000216839	ENSMUST00000216839.3	ENSMUSP00000151112	ENSMUSP00000151112.2	Or7g29	MGI Symbol
ENSMUSG00000059821	ENSMUSG00000059821.7	ENSMUST00000216839	ENSMUST00000216839.3	ENSMUSP00000151112	ENSMUSP00000151112.2	Or7g29	MGI Symbol
ENSMUSG00000059821	ENSMUSG00000059821.7	ENSMUST00000216839	ENSMUST00000216839.3	ENSMUSP00000151112	ENSMUSP00000151112.2	Or7g29	MGI Symbol
ENSMUSG00000059821	ENSMUSG00000059821.7	ENSMUST00000216839	ENSMUST00000216839.3	ENSMUSP00000151112	ENSMUSP00000151112.2	Or7g29	MGI Symbol
ENSMUSG00000059821	ENSMUSG00000059821.7	ENSMUST00000079620	ENSMUST00000079620.2	ENSMUSP00000078568	ENSMUSP00000078568.2	Or7g29	MGI Symbol
ENSMUSG00000059821	ENSMUSG00000059821.7	ENSMUST00000079620	ENSMUST00000079620.2	ENSMUSP00000078568	ENSMUSP00000078568.2	Or7g29	MGI Symbol
ENSMUSG00000059821	ENSMUSG00000059821.7	ENSMUST00000079620	ENSMUST00000079620.2	ENSMUSP00000078568	ENSMUSP00000078568.2	Or7g29	MGI Symbol
ENSMUSG00000059821	ENSMUSG00000059821.7	ENSMUST00000079620	ENSMUST00000079620.2	ENSMUSP00000078568	ENSMUSP00000078568.2	Or7g29	MGI Symbol
ENSMUSG00000052182	ENSMUSG00000052182.5	ENSMUST00000217273	ENSMUST00000217273.2	ENSMUSP00000149769	ENSMUSP00000149769.2	Or7g30	MGI Symbol
ENSMUSG00000052182	ENSMUSG00000052182.5	ENSMUST00000217273	ENSMUST00000217273.2	ENSMUSP00000149769	ENSMUSP00000149769.2	Or7g30	MGI Symbol
ENSMUSG00000052182	ENSMUSG00000052182.5	ENSMUST00000217273	ENSMUST00000217273.2	ENSMUSP00000149769	ENSMUSP00000149769.2	Or7g30	MGI Symbol
ENSMUSG00000052182	ENSMUSG00000052182.5	ENSMUST00000217273	ENSMUST00000217273.2	ENSMUSP00000149769	ENSMUSP00000149769.2	Or7g30	MGI Symbol
ENSMUSG00000052182	ENSMUSG00000052182.5	ENSMUST00000063923	ENSMUST00000063923.4	ENSMUSP00000064123	ENSMUSP00000064123.4	Or7g30	MGI Symbol
ENSMUSG00000052182	ENSMUSG00000052182.5	ENSMUST00000063923	ENSMUST00000063923.4	ENSMUSP00000064123	ENSMUSP00000064123.4	Or7g30	MGI Symbol
ENSMUSG00000052182	ENSMUSG00000052182.5	ENSMUST00000063923	ENSMUST00000063923.4	ENSMUSP00000064123	ENSMUSP00000064123.4	Or7g30	MGI Symbol
ENSMUSG00000052182	ENSMUSG00000052182.5	ENSMUST00000063923	ENSMUST00000063923.4	ENSMUSP00000064123	ENSMUSP00000064123.4	Or7g30	MGI Symbol
ENSMUSG00000094535	ENSMUSG00000094535.3	ENSMUST00000211832	ENSMUST00000211832.2	ENSMUSP00000148623	ENSMUSP00000148623.2	Or7g31	MGI Symbol
ENSMUSG00000094535	ENSMUSG00000094535.3	ENSMUST00000211832	ENSMUST00000211832.2	ENSMUSP00000148623	ENSMUSP00000148623.2	Or7g31	MGI Symbol
ENSMUSG00000094535	ENSMUSG00000094535.3	ENSMUST00000211832	ENSMUST00000211832.2	ENSMUSP00000148623	ENSMUSP00000148623.2	Or7g31	MGI Symbol
ENSMUSG00000094535	ENSMUSG00000094535.3	ENSMUST00000211832	ENSMUST00000211832.2	ENSMUSP00000148623	ENSMUSP00000148623.2	Or7g31	MGI Symbol
ENSMUSG00000094535	ENSMUSG00000094535.3	ENSMUST00000077347	ENSMUST00000077347.3	ENSMUSP00000076569	ENSMUSP00000076569.3	Or7g31	MGI Symbol
ENSMUSG00000094535	ENSMUSG00000094535.3	ENSMUST00000077347	ENSMUST00000077347.3	ENSMUSP00000076569	ENSMUSP00000076569.3	Or7g31	MGI Symbol
ENSMUSG00000094535	ENSMUSG00000094535.3	ENSMUST00000077347	ENSMUST00000077347.3	ENSMUSP00000076569	ENSMUSP00000076569.3	Or7g31	MGI Symbol
ENSMUSG00000094535	ENSMUSG00000094535.3	ENSMUST00000077347	ENSMUST00000077347.3	ENSMUSP00000076569	ENSMUSP00000076569.3	Or7g31	MGI Symbol
ENSMUSG00000052625	ENSMUSG00000052625.9	ENSMUST00000214130	ENSMUST00000214130.2	ENSMUSP00000149033	ENSMUSP00000149033.2	Or7g32	MGI Symbol
ENSMUSG00000052625	ENSMUSG00000052625.9	ENSMUST00000214130	ENSMUST00000214130.2	ENSMUSP00000149033	ENSMUSP00000149033.2	Or7g32	MGI Symbol
ENSMUSG00000052625	ENSMUSG00000052625.9	ENSMUST00000214130	ENSMUST00000214130.2	ENSMUSP00000149033	ENSMUSP00000149033.2	Or7g32	MGI Symbol
ENSMUSG00000052625	ENSMUSG00000052625.9	ENSMUST00000214130	ENSMUST00000214130.2	ENSMUSP00000149033	ENSMUSP00000149033.2	Or7g32	MGI Symbol
ENSMUSG00000052625	ENSMUSG00000052625.9	ENSMUST00000064582	ENSMUST00000064582.6	ENSMUSP00000066500	ENSMUSP00000066500.6	Or7g32	MGI Symbol
ENSMUSG00000052625	ENSMUSG00000052625.9	ENSMUST00000064582	ENSMUST00000064582.6	ENSMUSP00000066500	ENSMUSP00000066500.6	Or7g32	MGI Symbol
ENSMUSG00000052625	ENSMUSG00000052625.9	ENSMUST00000064582	ENSMUST00000064582.6	ENSMUSP00000066500	ENSMUSP00000066500.6	Or7g32	MGI Symbol
ENSMUSG00000052625	ENSMUSG00000052625.9	ENSMUST00000064582	ENSMUST00000064582.6	ENSMUSP00000066500	ENSMUSP00000066500.6	Or7g32	MGI Symbol
ENSMUSG00000051160	ENSMUSG00000051160.5	ENSMUST00000213834	ENSMUST00000213834.2	ENSMUSP00000150773	ENSMUSP00000150773.2	Or7g33	MGI Symbol
ENSMUSG00000051160	ENSMUSG00000051160.5	ENSMUST00000213834	ENSMUST00000213834.2	ENSMUSP00000150773	ENSMUSP00000150773.2	Or7g33	MGI Symbol
ENSMUSG00000051160	ENSMUSG00000051160.5	ENSMUST00000213834	ENSMUST00000213834.2	ENSMUSP00000150773	ENSMUSP00000150773.2	Or7g33	MGI Symbol
ENSMUSG00000051160	ENSMUSG00000051160.5	ENSMUST00000213834	ENSMUST00000213834.2	ENSMUSP00000150773	ENSMUSP00000150773.2	Or7g33	MGI Symbol
ENSMUSG00000051160	ENSMUSG00000051160.5	ENSMUST00000058296	ENSMUST00000058296.4	ENSMUSP00000053262	ENSMUSP00000053262.4	Or7g33	MGI Symbol
ENSMUSG00000051160	ENSMUSG00000051160.5	ENSMUST00000058296	ENSMUST00000058296.4	ENSMUSP00000053262	ENSMUSP00000053262.4	Or7g33	MGI Symbol
ENSMUSG00000051160	ENSMUSG00000051160.5	ENSMUST00000058296	ENSMUST00000058296.4	ENSMUSP00000053262	ENSMUSP00000053262.4	Or7g33	MGI Symbol
ENSMUSG00000051160	ENSMUSG00000051160.5	ENSMUST00000058296	ENSMUST00000058296.4	ENSMUSP00000053262	ENSMUSP00000053262.4	Or7g33	MGI Symbol
ENSMUSG00000090675	ENSMUSG00000090675.3	ENSMUST00000215424	ENSMUST00000215424.2	ENSMUSP00000150806	ENSMUSP00000150806.2	Or5v1b	MGI Symbol
ENSMUSG00000090675	ENSMUSG00000090675.3	ENSMUST00000215424	ENSMUST00000215424.2	ENSMUSP00000150806	ENSMUSP00000150806.2	Or5v1b	MGI Symbol
ENSMUSG00000090675	ENSMUSG00000090675.3	ENSMUST00000215424	ENSMUST00000215424.2	ENSMUSP00000150806	ENSMUSP00000150806.2	Or5v1b	MGI Symbol
ENSMUSG00000090675	ENSMUSG00000090675.3	ENSMUST00000215424	ENSMUST00000215424.2	ENSMUSP00000150806	ENSMUSP00000150806.2	Or5v1b	MGI Symbol
ENSMUSG00000090675	ENSMUSG00000090675.3	ENSMUST00000214259	ENSMUST00000214259.2	ENSMUSP00000150585	ENSMUSP00000150585.2	Or5v1b	MGI Symbol
ENSMUSG00000090675	ENSMUSG00000090675.3	ENSMUST00000214259	ENSMUST00000214259.2	ENSMUSP00000150585	ENSMUSP00000150585.2	Or5v1b	MGI Symbol
ENSMUSG00000090675	ENSMUSG00000090675.3	ENSMUST00000214259	ENSMUST00000214259.2	ENSMUSP00000150585	ENSMUSP00000150585.2	Or5v1b	MGI Symbol
ENSMUSG00000090675	ENSMUSG00000090675.3	ENSMUST00000214259	ENSMUST00000214259.2	ENSMUSP00000150585	ENSMUSP00000150585.2	Or5v1b	MGI Symbol
ENSMUSG00000090675	ENSMUSG00000090675.3	ENSMUST00000097325	ENSMUST00000097325.4	ENSMUSP00000094933	ENSMUSP00000094933.4	Or5v1b	MGI Symbol
ENSMUSG00000090675	ENSMUSG00000090675.3	ENSMUST00000097325	ENSMUST00000097325.4	ENSMUSP00000094933	ENSMUSP00000094933.4	Or5v1b	MGI Symbol
ENSMUSG00000090675	ENSMUSG00000090675.3	ENSMUST00000097325	ENSMUST00000097325.4	ENSMUSP00000094933	ENSMUSP00000094933.4	Or5v1b	MGI Symbol
ENSMUSG00000090675	ENSMUSG00000090675.3	ENSMUST00000097325	ENSMUST00000097325.4	ENSMUSP00000094933	ENSMUSP00000094933.4	Or5v1b	MGI Symbol
ENSMUSG00000051611	ENSMUSG00000051611.10	ENSMUST00000213274	ENSMUST00000213274.2	ENSMUSP00000150904	ENSMUSP00000150904.2	Or14j9	MGI Symbol
ENSMUSG00000051611	ENSMUSG00000051611.10	ENSMUST00000213274	ENSMUST00000213274.2	ENSMUSP00000150904	ENSMUSP00000150904.2	Or14j9	MGI Symbol
ENSMUSG00000051611	ENSMUSG00000051611.10	ENSMUST00000213274	ENSMUST00000213274.2	ENSMUSP00000150904	ENSMUSP00000150904.2	Or14j9	MGI Symbol
ENSMUSG00000051611	ENSMUSG00000051611.10	ENSMUST00000213274	ENSMUST00000213274.2	ENSMUSP00000150904	ENSMUSP00000150904.2	Or14j9	MGI Symbol
ENSMUSG00000051611	ENSMUSG00000051611.10	ENSMUST00000208832	ENSMUST00000208832.2	ENSMUSP00000146666	ENSMUSP00000146666.2	Or14j9	MGI Symbol
ENSMUSG00000051611	ENSMUSG00000051611.10	ENSMUST00000208832	ENSMUST00000208832.2	ENSMUSP00000146666	ENSMUSP00000146666.2	Or14j9	MGI Symbol
ENSMUSG00000051611	ENSMUSG00000051611.10	ENSMUST00000208832	ENSMUST00000208832.2	ENSMUSP00000146666	ENSMUSP00000146666.2	Or14j9	MGI Symbol
ENSMUSG00000051611	ENSMUSG00000051611.10	ENSMUST00000208832	ENSMUST00000208832.2	ENSMUSP00000146666	ENSMUSP00000146666.2	Or14j9	MGI Symbol
ENSMUSG00000051611	ENSMUSG00000051611.10	ENSMUST00000174798	ENSMUST00000174798.3	ENSMUSP00000133654	ENSMUSP00000133654.2	Or14j9	MGI Symbol
ENSMUSG00000051611	ENSMUSG00000051611.10	ENSMUST00000174798	ENSMUST00000174798.3	ENSMUSP00000133654	ENSMUSP00000133654.2	Or14j9	MGI Symbol
ENSMUSG00000051611	ENSMUSG00000051611.10	ENSMUST00000174798	ENSMUST00000174798.3	ENSMUSP00000133654	ENSMUSP00000133654.2	Or14j9	MGI Symbol
ENSMUSG00000051611	ENSMUSG00000051611.10	ENSMUST00000174798	ENSMUST00000174798.3	ENSMUSP00000133654	ENSMUSP00000133654.2	Or14j9	MGI Symbol
ENSMUSG00000051611	ENSMUSG00000051611.10	ENSMUST00000085548	ENSMUST00000085548.4	ENSMUSP00000082684	ENSMUSP00000082684.4	Or14j9	MGI Symbol
ENSMUSG00000051611	ENSMUSG00000051611.10	ENSMUST00000085548	ENSMUST00000085548.4	ENSMUSP00000082684	ENSMUSP00000082684.4	Or14j9	MGI Symbol
ENSMUSG00000051611	ENSMUSG00000051611.10	ENSMUST00000085548	ENSMUST00000085548.4	ENSMUSP00000082684	ENSMUSP00000082684.4	Or14j9	MGI Symbol
ENSMUSG00000051611	ENSMUSG00000051611.10	ENSMUST00000085548	ENSMUST00000085548.4	ENSMUSP00000082684	ENSMUSP00000082684.4	Or14j9	MGI Symbol
ENSMUSG00000095667	ENSMUSG00000095667.3	ENSMUST00000212872	ENSMUST00000212872.2	ENSMUSP00000148270	ENSMUSP00000148270.2	Or7g34	MGI Symbol
ENSMUSG00000095667	ENSMUSG00000095667.3	ENSMUST00000212872	ENSMUST00000212872.2	ENSMUSP00000148270	ENSMUSP00000148270.2	Or7g34	MGI Symbol
ENSMUSG00000095667	ENSMUSG00000095667.3	ENSMUST00000212872	ENSMUST00000212872.2	ENSMUSP00000148270	ENSMUSP00000148270.2	Or7g34	MGI Symbol
ENSMUSG00000095667	ENSMUSG00000095667.3	ENSMUST00000212872	ENSMUST00000212872.2	ENSMUSP00000148270	ENSMUSP00000148270.2	Or7g34	MGI Symbol
ENSMUSG00000095667	ENSMUSG00000095667.3	ENSMUST00000072419	ENSMUST00000072419.3	ENSMUSP00000072248	ENSMUSP00000072248.3	Or7g34	MGI Symbol
ENSMUSG00000095667	ENSMUSG00000095667.3	ENSMUST00000072419	ENSMUST00000072419.3	ENSMUSP00000072248	ENSMUSP00000072248.3	Or7g34	MGI Symbol
ENSMUSG00000095667	ENSMUSG00000095667.3	ENSMUST00000072419	ENSMUST00000072419.3	ENSMUSP00000072248	ENSMUSP00000072248.3	Or7g34	MGI Symbol
ENSMUSG00000095667	ENSMUSG00000095667.3	ENSMUST00000072419	ENSMUST00000072419.3	ENSMUSP00000072248	ENSMUSP00000072248.3	Or7g34	MGI Symbol
ENSMUSG00000043087	ENSMUSG00000043087.6	ENSMUST00000215587	ENSMUST00000215587.2	ENSMUSP00000150218	ENSMUSP00000150218.2	Or7g35	MGI Symbol
ENSMUSG00000043087	ENSMUSG00000043087.6	ENSMUST00000215587	ENSMUST00000215587.2	ENSMUSP00000150218	ENSMUSP00000150218.2	Or7g35	MGI Symbol
ENSMUSG00000043087	ENSMUSG00000043087.6	ENSMUST00000215587	ENSMUST00000215587.2	ENSMUSP00000150218	ENSMUSP00000150218.2	Or7g35	MGI Symbol
ENSMUSG00000043087	ENSMUSG00000043087.6	ENSMUST00000215587	ENSMUST00000215587.2	ENSMUSP00000150218	ENSMUSP00000150218.2	Or7g35	MGI Symbol
ENSMUSG00000043087	ENSMUSG00000043087.6	ENSMUST00000061693	ENSMUST00000061693.5	ENSMUSP00000054790	ENSMUSP00000054790.6	Or7g35	MGI Symbol
ENSMUSG00000043087	ENSMUSG00000043087.6	ENSMUST00000061693	ENSMUST00000061693.5	ENSMUSP00000054790	ENSMUSP00000054790.6	Or7g35	MGI Symbol
ENSMUSG00000043087	ENSMUSG00000043087.6	ENSMUST00000061693	ENSMUST00000061693.5	ENSMUSP00000054790	ENSMUSP00000054790.6	Or7g35	MGI Symbol
ENSMUSG00000043087	ENSMUSG00000043087.6	ENSMUST00000061693	ENSMUST00000061693.5	ENSMUSP00000054790	ENSMUSP00000054790.6	Or7g35	MGI Symbol
ENSMUSG00000092292	ENSMUSG00000092292.4	ENSMUST00000216181	ENSMUST00000216181.2	ENSMUSP00000149739	ENSMUSP00000149739.2	Or14j2	MGI Symbol
ENSMUSG00000092292	ENSMUSG00000092292.4	ENSMUST00000216181	ENSMUST00000216181.2	ENSMUSP00000149739	ENSMUSP00000149739.2	Or14j2	MGI Symbol
ENSMUSG00000092292	ENSMUSG00000092292.4	ENSMUST00000216181	ENSMUST00000216181.2	ENSMUSP00000149739	ENSMUSP00000149739.2	Or14j2	MGI Symbol
ENSMUSG00000092292	ENSMUSG00000092292.4	ENSMUST00000216181	ENSMUST00000216181.2	ENSMUSP00000149739	ENSMUSP00000149739.2	Or14j2	MGI Symbol
ENSMUSG00000062629	ENSMUSG00000062629.5	ENSMUST00000214871	ENSMUST00000214871.2	ENSMUSP00000151201	ENSMUSP00000151201.2	Or14j3	MGI Symbol
ENSMUSG00000062629	ENSMUSG00000062629.5	ENSMUST00000214871	ENSMUST00000214871.2	ENSMUSP00000151201	ENSMUSP00000151201.2	Or14j3	MGI Symbol
ENSMUSG00000062629	ENSMUSG00000062629.5	ENSMUST00000214871	ENSMUST00000214871.2	ENSMUSP00000151201	ENSMUSP00000151201.2	Or14j3	MGI Symbol
ENSMUSG00000062629	ENSMUSG00000062629.5	ENSMUST00000214871	ENSMUST00000214871.2	ENSMUSP00000151201	ENSMUSP00000151201.2	Or14j3	MGI Symbol
ENSMUSG00000062629	ENSMUSG00000062629.5	ENSMUST00000216249	ENSMUST00000216249.2	ENSMUSP00000149735	ENSMUSP00000149735.2	Or14j3	MGI Symbol
ENSMUSG00000062629	ENSMUSG00000062629.5	ENSMUST00000216249	ENSMUST00000216249.2	ENSMUSP00000149735	ENSMUSP00000149735.2	Or14j3	MGI Symbol
ENSMUSG00000062629	ENSMUSG00000062629.5	ENSMUST00000216249	ENSMUST00000216249.2	ENSMUSP00000149735	ENSMUSP00000149735.2	Or14j3	MGI Symbol
